"","prediction","d.CMS1","d.CMS2","d.CMS3","d.CMS4","p.value","FDR"
"GSM972432","CMS4",0.745632128414511,0.636517946175035,0.667921888655849,0.509751869890186,0.001,0.00128054298642534
"GSM972433","CMS4",0.676411522825178,0.729061732129228,0.750977232817966,0.398836290516072,0.001,0.00128054298642534
"GSM972434","CMS2",0.783860912243571,0.648655421254526,0.663270855868543,0.851088490851918,0.001,0.00128054298642534
"GSM972435","CMS2",0.810065585019217,0.605239118452611,0.694211571762674,0.61845061471827,0.001,0.00128054298642534
"GSM972436",NA,0.792052887025932,0.680687988020222,0.742462479598163,0.737598764905394,0.135864135864136,0.14619600931388
"GSM972437","CMS4",0.757109151827465,0.664606622474208,0.78191093281837,0.449396287648775,0.001,0.00128054298642534
"GSM972438","CMS4",0.644822074180958,0.786160554719561,0.710499166923613,0.4417198007098,0.001,0.00128054298642534
"GSM972439","CMS4",0.787838103858102,0.644332312241112,0.688161927886788,0.572218980443406,0.001,0.00128054298642534
"GSM972440","CMS4",0.593090015590752,0.786840742606122,0.736158401695939,0.544865318979043,0.001,0.00128054298642534
"GSM972441","CMS4",0.700711561498245,0.70156134359822,0.669221758624016,0.436028662191046,0.001,0.00128054298642534
"GSM972442","CMS2",0.674752766029297,0.673120959299848,0.713719424461942,0.724936862612194,0.027972027972028,0.0316643356643357
"GSM972443",NA,0.722075797233449,0.720999074264583,0.717599783576624,0.872689528814693,0.992007992007992,1
"GSM972444","CMS1",0.54927831563295,0.794566085525137,0.721965616111048,0.560888186020602,0.001,0.00128054298642534
"GSM972445","CMS1",0.632222919415157,0.797659306623397,0.770562366332548,0.760028274995375,0.001,0.00128054298642534
"GSM972446","CMS3",0.766625953594669,0.772710709689377,0.681886068592473,0.769141178986016,0.025974025974026,0.0295800778698163
"GSM972447","CMS1",0.578735662322603,0.766139005652023,0.611537268691412,0.773090907829897,0.001,0.00128054298642534
"GSM972448","CMS1",0.613235492971943,0.810951166836773,0.662918793475387,0.79834424593648,0.001,0.00128054298642534
"GSM972449","CMS3",0.661878306850376,0.675556042048987,0.627040718362611,0.773841167862279,0.001,0.00128054298642534
"GSM972450","CMS2",0.75195748231156,0.64160197523257,0.751091126218422,0.844777069929665,0.00599400599400599,0.00706793206793207
"GSM972451","CMS2",0.789425134251347,0.617079091374042,0.677549610175748,0.818787461296348,0.001,0.00128054298642534
"GSM972452","CMS1",0.506202259105368,0.827708819497709,0.720897837453688,0.742070349024692,0.001,0.00128054298642534
"GSM972453","CMS3",0.694378880381866,0.704785860810888,0.593493552886901,0.898589586791555,0.001,0.00128054298642534
"GSM972454","CMS2",0.763152568915638,0.617336966695863,0.700835223727674,0.851497905967105,0.001,0.00128054298642534
"GSM972455","CMS1",0.524288610339266,0.785429457936265,0.687588121671769,0.609248028528365,0.001,0.00128054298642534
"GSM972456","CMS2",0.810093392235893,0.651990556226045,0.748853825123891,0.803470776514057,0.003996003996004,0.00483277406354329
"GSM972457","CMS3",0.721311103621487,0.687088747115507,0.561525151792643,0.869088485581192,0.001,0.00128054298642534
"GSM972458","CMS1",0.594621817102936,0.7637438256099,0.735993256045393,0.755596851594504,0.001,0.00128054298642534
"GSM972459","CMS3",0.692516469292339,0.71378399633667,0.605758628219278,0.806746034766586,0.001,0.00128054298642534
"GSM972460",NA,0.707711517500865,0.676878709164766,0.705205890902855,0.813543184180698,0.0719280719280719,0.0788978463397068
"GSM972461","CMS2",0.72003241084593,0.619869439481861,0.6965830688452,0.826750096989785,0.001,0.00128054298642534
"GSM972462","CMS2",0.761829028662526,0.601573977722618,0.747867200936955,0.824738979523601,0.001,0.00128054298642534
"GSM972463","CMS3",0.723554315032307,0.69001272478815,0.544612022827113,0.877557299926741,0.001,0.00128054298642534
"GSM972464","CMS2",0.800520611259569,0.570240067305235,0.777700465400377,0.650239986276746,0.001,0.00128054298642534
"GSM972465","CMS1",0.614239689358077,0.80242964161604,0.675838255809307,0.814741504316179,0.001,0.00128054298642534
"GSM972466",NA,0.740403568795881,0.704152055451756,0.766729808647632,0.865095499862525,0.977022977022977,0.991030474901443
"GSM972467","CMS4",0.692276461850535,0.704364414468106,0.743752026069337,0.400333299043571,0.001,0.00128054298642534
"GSM972468","CMS2",0.760385916188655,0.573864302674805,0.79052338816003,0.74055807985268,0.001,0.00128054298642534
"GSM972469","CMS2",0.751921627385783,0.613979907355927,0.703890752548573,0.811872587162307,0.001,0.00128054298642534
"GSM972470","CMS1",0.621232196423424,0.806498950297334,0.776174055781499,0.660390889338928,0.001,0.00128054298642534
"GSM972471","CMS1",0.613003547621353,0.799326381070127,0.6665886446758,0.861559805197135,0.001,0.00128054298642534
"GSM972472","CMS3",0.708750819499702,0.800645011601926,0.582045132082489,0.810080308902995,0.001,0.00128054298642534
"GSM972473","CMS3",0.667787450664127,0.664656721936777,0.596105048804135,0.830409432308968,0.001,0.00128054298642534
"GSM972474","CMS3",0.652730679859425,0.659847094867793,0.639989125573532,0.70283491850327,0.001,0.00128054298642534
"GSM972475","CMS3",0.720668881433022,0.740184240185258,0.527996271040994,0.87572837378368,0.001,0.00128054298642534
"GSM972476","CMS4",0.67547005779979,0.738236218450439,0.729875697719321,0.444736982543266,0.001,0.00128054298642534
"GSM972477",NA,0.674133050108352,0.684883757023754,0.675828390373703,0.875586060162455,0.500499500499501,0.526547801640738
"GSM972478","CMS2",0.727936779228659,0.603467264824335,0.668169133970864,0.856392798435809,0.001,0.00128054298642534
"GSM972479","CMS4",0.612444821620062,0.789813852423139,0.694923619858197,0.46520112202824,0.001,0.00128054298642534
"GSM972480","CMS3",0.717693200419175,0.666012596420452,0.603487743626529,0.895075778465938,0.001,0.00128054298642534
"GSM972481","CMS4",0.765453110048477,0.61197066265534,0.737889810492865,0.593040197819033,0.001,0.00128054298642534
"GSM972482","CMS3",0.700797225784765,0.769556058953464,0.517384906321956,0.701292900346274,0.001,0.00128054298642534
"GSM972483","CMS2",0.822101929480541,0.666288269921647,0.793835786208299,0.756637100761562,0.042957042957043,0.0479559887843912
"GSM972484","CMS2",0.733842143654348,0.610408630684692,0.736214996969277,0.667862320902676,0.001,0.00128054298642534
"GSM972485","CMS2",0.751743834365962,0.613216769969944,0.751818342102259,0.790246581644505,0.001,0.00128054298642534
"GSM972486","CMS2",0.767895822300961,0.654923511201097,0.708173698903619,0.696826594519028,0.001,0.00128054298642534
"GSM972487","CMS3",0.68666003120622,0.706790991248441,0.556816199614563,0.876365567406715,0.001,0.00128054298642534
"GSM972488","CMS3",0.683013688372292,0.727367529912499,0.518004920777466,0.854599473108276,0.001,0.00128054298642534
"GSM972489","CMS3",0.688001328082801,0.687832232280843,0.508531003041478,0.835026956516598,0.001,0.00128054298642534
"GSM972490","CMS2",0.812480722547961,0.584852067668046,0.741643751472085,0.812259252755989,0.001,0.00128054298642534
"GSM972491","CMS2",0.815851565175259,0.644166638317452,0.79431816308561,0.795689461328569,0.022977022977023,0.0263259008198279
"GSM972492","CMS2",0.711898416958166,0.646450726880216,0.768565178023509,0.817509565049083,0.004995004995005,0.00596449963538571
"GSM972493","CMS2",0.753212382631559,0.632048116687151,0.692264993475324,0.737492907454019,0.001,0.00128054298642534
"GSM972494","CMS1",0.598313489582791,0.706943305666207,0.692280447428014,0.781781727557628,0.001,0.00128054298642534
"GSM972495","CMS2",0.769613508058119,0.617138157110754,0.779154519636353,0.738267115390893,0.001,0.00128054298642534
"GSM972496",NA,0.766836542865442,0.640429035045178,0.703070355120993,0.852980090036096,0.04995004995005,0.0555436704749082
"GSM972497","CMS2",0.815958103494975,0.603213008934097,0.818163425938224,0.702971520885494,0.001,0.00128054298642534
"GSM972498","CMS2",0.742148679464834,0.62444959760445,0.721999784552992,0.771291747647071,0.001,0.00128054298642534
"GSM972499","CMS1",0.521785281624918,0.821454518703163,0.756240277427232,0.781979895208877,0.001,0.00128054298642534
"GSM972500","CMS4",0.659577777276908,0.758568650777524,0.690644056951239,0.53655302113527,0.001,0.00128054298642534
"GSM972501",NA,0.717397123971046,0.646636329499776,0.789941925255909,0.686242939111389,0.0689310689310689,0.0759046401069747
"GSM972502","CMS3",0.704071955201763,0.742353703200705,0.591351569777835,0.871306546051027,0.001,0.00128054298642534
"GSM972503","CMS4",0.700019472837336,0.662078506722985,0.635906924218848,0.551420833691207,0.001,0.00128054298642534
"GSM972504","CMS4",0.69182382880725,0.690103283078936,0.730366301056645,0.618721437005398,0.001,0.00128054298642534
"GSM972505",NA,0.701943058208312,0.652734654900248,0.682316943719081,0.724814888630713,0.127872127872128,0.137858332144046
"GSM972506","CMS2",0.717531321586933,0.600392663203851,0.633527075319314,0.671883678863541,0.001,0.00128054298642534
"GSM972507","CMS1",0.599855145826785,0.773010892239127,0.6169389868517,0.873427913483348,0.001,0.00128054298642534
"GSM972508","CMS2",0.760768233441274,0.637113136929849,0.711678423017661,0.873970951025651,0.001,0.00128054298642534
"GSM972509","CMS2",0.772369550319871,0.637273545605928,0.71443814125698,0.857474546786518,0.001,0.00128054298642534
"GSM972510","CMS3",0.757150822948457,0.731311012701715,0.602820187700124,0.912460624464235,0.001,0.00128054298642534
"GSM972511","CMS2",0.766125054423523,0.645184798669641,0.747467564131865,0.832184901662583,0.001,0.00128054298642534
"GSM972512","CMS3",0.653314772974127,0.728298521203178,0.58978112929344,0.871050148718691,0.001,0.00128054298642534
"GSM972513","CMS2",0.819864157152119,0.659740258520735,0.770833635156133,0.819140071340945,0.001,0.00128054298642534
"GSM972514","CMS2",0.813850891990184,0.654990589619309,0.767147836830323,0.858931320254517,0.001,0.00128054298642534
"GSM972515","CMS2",0.805288526446155,0.681101821016298,0.709887131053771,0.904953142995994,0.001998001998002,0.00245307837498727
"GSM972516","CMS2",0.775145618367271,0.686858451870916,0.690892347774103,0.908963581103776,0.00599400599400599,0.00706793206793207
"GSM972517","CMS2",0.755331645129324,0.641086387405658,0.719788040919264,0.764270537517912,0.001,0.00128054298642534
"GSM972518","CMS4",0.693528273318794,0.673289716874228,0.680277517521229,0.607295760779297,0.00599400599400599,0.00706793206793207
"GSM972519","CMS4",0.729743054254655,0.642867761590584,0.664806581254333,0.611104013540346,0.001,0.00128054298642534
"GSM972520",NA,0.696376329962857,0.716503586450776,0.730314139530631,0.815577327440771,0.518481518481518,0.544453691021409
"GSM972521","CMS4",0.718597733562047,0.714082657025049,0.78018571231173,0.565737742972969,0.001,0.00128054298642534
"GSM972522","CMS1",0.627051621199923,0.740701018554005,0.658928055184117,0.642243435022597,0.001,0.00128054298642534
